scientific_name,common_name,family,state,data_sources,flower_Jan,flower_Feb,flower_Mar,flower_Apr,flower_May,flower_Jun,flower_Jul,flower_Aug,flower_Sep,flower_Oct,flower_Nov,flower_Dec,seed_Jan,seed_Feb,seed_Mar,seed_Apr,seed_May,seed_Jun,seed_Jul,seed_Aug,seed_Sep,seed_Oct,seed_Nov,seed_Dec
Prostanthera sp. Point Lookout (J.B.Williams NE25306) I.Telford,,Lamiaceae,Australia,austraits,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Prostanthera sp. Schofields Gap (I.R.Telford 12807) I.Telford,,Lamiaceae,Australia,austraits,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Prostanthera sp. Wollomombi Gorge (J.B.Williams NE73839) I.Telford,,Lamiaceae,Australia,austraits,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Prostanthera spathulata T.C.Wilson & B.J.Conn,,Lamiaceae,Australia,austraits,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Prostanthera spinosa F.Muell.,,Lamiaceae,Australia,austraits,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Prostanthera splendens B.J.Conn,,Lamiaceae,Australia,austraits,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prostanthera staurophylla F.Muell.,,Lamiaceae,Australia,austraits,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Prostanthera striatiflora F.Muell.,,Lamiaceae,Australia,austraits,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Prostanthera stricta R.T.Baker,,Lamiaceae,Australia,austraits,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Prostanthera tallowa B.J.Conn & T.C.Wilson,,Lamiaceae,Australia,austraits,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Prostanthera teretifolia Maiden & Betche,,Lamiaceae,Australia,austraits,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Prostanthera tysoniana (Carrick) B.J.Conn,,Lamiaceae,Australia,austraits,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prostanthera verticillaris B.J.Conn,,Lamiaceae,Australia,austraits,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prostanthera violacea R.Br.,,Lamiaceae,Australia,austraits,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Prostanthera walteri F.Muell.,,Lamiaceae,Australia,austraits,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Prostanthera wilkieana F.Muell.,,Lamiaceae,Australia,austraits,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Prumnopitys amara (Blume) de Laub.,,Podocarpaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
Prumnopitys ladei (F.M.Bailey) de Laub.,,Podocarpaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
Prunella laciniata (L.) L.,,Lamiaceae,Australia,austraits,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Prunella vulgaris L.,,Lamiaceae,Australia,austraits,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Prunus armeniaca L.,,Rosaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prunus brachystachya Kalkman,,Rosaceae,Australia,austraits,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Prunus cerasifera Ehrh.,,Rosaceae,Australia,austraits,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Prunus cerasus L.,,Rosaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prunus dulcis (Mill.) D.A.Webb,,Rosaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prunus laurocerasus L.,,Rosaceae,Australia,austraits,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Prunus lusitanica L.,,Rosaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Prunus mahaleb L.,,Rosaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prunus persica (L.) Batsch,,Rosaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prunus serotina Ehrh.,,Rosaceae,Australia,austraits,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Prunus turneriana (F.M.Bailey) Kalkman,,Rosaceae,Australia,austraits,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
Psammagrostis wiseana C.A.Gardner & C.E.Hubb.,,Poaceae,Australia,austraits,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psammomoya choretroides (F.Muell.) Diels & Loes.,,Celastraceae,Australia,austraits,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psammomoya ephedroides Diels & Loes.,,Celastraceae,Australia,austraits,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psammomoya grandiflora Keighery,,Celastraceae,Australia,austraits,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psammomoya implexa Keighery,,Celastraceae,Australia,austraits,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudanthus divaricatissimus (Müll.Arg.) Benth.,,Euphorbiaceae,Australia,austraits,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudanthus micranthus Benth.,,Euphorbiaceae,Australia,austraits,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Pseudanthus orbicularis (Müll.Arg.) Halford & R.J.F.Hend.,,Euphorbiaceae,Australia,austraits,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudanthus orientalis F.Muell.,,Euphorbiaceae,Australia,austraits,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudanthus ovalifolius F.Muell.,,Euphorbiaceae,Australia,austraits,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Pseudanthus pauciflorus Halford & R.J.F.Hend. subsp. pauciflorus,,Euphorbiaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudanthus pauciflorus Halford & R.J.F.Hend.,,Euphorbiaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudanthus pimeleoides Sieber ex Spreng.,,Euphorbiaceae,Australia,austraits,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudelephantopus spicatus (Juss. ex Aubl.) C.F.Baker,,Asteraceae,Australia,austraits,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
Pseuderanthemum variabile (R.Br.) Radlk.,,Acanthaceae,Australia,austraits,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1
Pseudochaetochloa australiensis Hitchc.,,Poaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudofumaria alba (Mill.) Lidén subsp. alba,,Papaveraceae,Australia,austraits,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Pseudognaphalium luteoalbum (L.) Hilliard & B.L.Burtt,,Asteraceae,Australia,austraits,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Pseudolycopodiella serpentina (Kunze) Holub,,Lycopodiaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudolycopodium densum (Rothm.) Holub,,Lycopodiaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudopogonatherum contortum (Brongn.) A.Camus,,Poaceae,Australia,austraits,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudopogonatherum irritans (R.Br.) A.Camus,,Poaceae,Australia,austraits,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Pseudoraphis jagonis B.K.Simon,,Poaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudoraphis paradoxa (R.Br.) Pilg.,,Poaceae,Australia,austraits,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Pseudoraphis spinescens (R.Br.) Vickery,,Poaceae,Australia,austraits,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Pseudotsuga menziesii (Mirb.) Franco var. menziesii,,Pinaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudovanilla foliata (F.Muell.) Garay,,Orchidaceae,Australia,austraits,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Pseudoweinmannia apetala (F.M.Bailey) Engl.,,Cunoniaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudoweinmannia lachnocarpa (F.Muell.) Engl.,,Cunoniaceae,Australia,austraits,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0
Pseuduvaria froggattii (F.Muell.) Jessup,,Annonaceae,Australia,austraits,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
Pseuduvaria hylandii Jessup,,Annonaceae,Australia,austraits,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Pseuduvaria mulgraveana Jessup var. mulgraveana,,Annonaceae,Australia,austraits,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1
Pseuduvaria mulgraveana Jessup,,Annonaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseuduvaria mulgraveana var. glabrescens Jessup,,Annonaceae,Australia,austraits,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1
Pseuduvaria villosa Jessup,,Annonaceae,Australia,austraits,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1
Psidium cattleyanum Sabine,,Myrtaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
Psidium guajava L.,,Myrtaceae,Australia,austraits,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0
Psilotum complanatum Sw.,,Psilotaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psilotum nudum (L.) P.Beauv.,,Psilotaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psilurus incurvus (Gouan) Schinz & Thell.,,Poaceae,Australia,austraits,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Psoralea arborea Sims,,Fabaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psoralea pinnata L.,,Fabaceae,Australia,austraits,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Psychotria coelosperma F.M.Bailey,,Rubiaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
Psychotria dallachiana Benth.,,Rubiaceae,Australia,austraits,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
Psychotria daphnoides A.Cunn. ex Hook.,,Rubiaceae,Australia,austraits,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0
Psychotria fitzalanii Benth.,,Rubiaceae,Australia,austraits,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0
Psychotria hebecarpa Merr. & L.M.Perry,,Rubiaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Psychotria loniceroides Sieber ex DC.,,Rubiaceae,Australia,austraits,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Psychotria nesophila F.Muell.,,Rubiaceae,Australia,austraits,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
Psychotria poliostemma Benth.,,Rubiaceae,Australia,austraits,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0
Psychotria simmondsiana F.M.Bailey,,Rubiaceae,Australia,austraits,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Psychotria simmondsiana var. glabrescens F.M.Bailey,,Rubiaceae,Australia,austraits,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
Psychotria sp. (Pinnacle Rock),,Rubiaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psychotria sp. Daintree NP (P.I.Forster+ PIF21974) Qld Herbarium,,Rubiaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0
Psychotria sp. Danbulla (S.T.Blake 15262) Qld Herbarium,,Rubiaceae,Australia,austraits,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
Psychotria sp. Mt Lewis (V.K.Moriarty 2445) Qld Herbarium,,Rubiaceae,Australia,austraits,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0
Psychotria sp. Shute Harbour (L.J.Webb+ 7916) Qld Herbarium,,Rubiaceae,Australia,austraits,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0
Psychotria sp. Utchee Creek (H.Flecker NQNC5313) Qld Herbarium,,Rubiaceae,Australia,austraits,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
Psychotria submontana Domin,,Rubiaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1
Psychrophila introloba (F.Muell.) W.A.Weber,,Ranunculaceae,Australia,austraits,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Psychrophila phylloptera (A.W.Hill) H.Eichler,,Ranunculaceae,Australia,austraits,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
Psydrax ammophila S.T.Reynolds & R.J.F.Hend.,,Rubiaceae,Australia,austraits,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psydrax attenuata (R.Br. ex Benth.) S.T.Reynolds & R.J.F.Hend.,,Rubiaceae,Australia,austraits,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Psydrax attenuata f. myrmecophila S.T.Reynolds & R.J.F.Hend.,,Rubiaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psydrax banksii S.T.Reynolds & R.J.F.Hend.,,Rubiaceae,Australia,austraits,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Psydrax graciliflora (Merr. & L.M.Perry) S.T.Reynolds & R.J.F.Hend.,,Rubiaceae,Australia,austraits,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0
Psydrax johnsonii S.T.Reynolds & R.J.F.Hend.,,Rubiaceae,Australia,austraits,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1
Psydrax lamprophylla (F.Muell.) Bridson,,Rubiaceae,Australia,austraits,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Psydrax latifolia (F.Muell. ex Benth.) S.T.Reynolds & R.J.F.Hend.,,Rubiaceae,Australia,austraits,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Psydrax laxiflorens S.T.Reynolds & R.J.F.Hend.,,Rubiaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Psydrax montigena S.T.Reynolds & R.J.F.Hend.,,Rubiaceae,Australia,austraits,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
Psydrax odorata (G.Forst.) A.C.Sm. & S.P.Darwin,,Rubiaceae,Australia,austraits,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
Psydrax odorata f. australiana S.T.Reynolds & R.J.F.Hend.,,Rubiaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psydrax odorata f. buxifolia (Benth.) S.T.Reynolds & R.J.F.Hend.,,Rubiaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psydrax odorata subsp. arnhemica S.T.Reynolds & R.J.F.Hend.,,Rubiaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psydrax odorata subsp. australiana S.T.Reynolds & R.J.F.Hend.,,Rubiaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psydrax odorata subsp. buxifolia (Benth.) S.T.Reynolds & R.J.F.Hend.,,Rubiaceae,Australia,austraits,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Psydrax oleifolia (Hook.) S.T.Reynolds & R.J.F.Hend.,,Rubiaceae,Australia,austraits,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Psydrax paludosa S.T.Reynolds & R.J.F.Hend.,,Rubiaceae,Australia,austraits,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psydrax pendulina S.T.Reynolds & R.J.F.Hend.,,Rubiaceae,Australia,austraits,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Psydrax reticulata (C.T.White) S.T.Reynolds & R.J.F.Hend.,,Rubiaceae,Australia,austraits,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Psydrax rigidula S.T.Reynolds & R.J.F.Hend.,,Rubiaceae,Australia,austraits,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Psydrax saligna f. filiformis S.T.Reynolds & R.J.F.Hend.,,Rubiaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psydrax suaveolens (S.Moore) S.T.Reynolds & R.J.F.Hend.,,Rubiaceae,Australia,austraits,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psydrax tropica S.T.Reynolds & R.J.F.Hend.,,Rubiaceae,Australia,austraits,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
Pteridium aquilinum subsp. wightianum (J.Agardh) W.C.Shieh,,Dennstaedtiaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pteridium esculentum (G.Forst.) Cockayne,,Dennstaedtiaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pteris comans G.Forst.,,Pteridaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pteris tremula R.Br.,,Pteridaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pteris umbrosa R.Br.,,Pteridaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pteris vittata L.,,Pteridaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pternandra coerulescens Jack,,Melastomataceae,Australia,austraits,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0
Pterocaulon niveum Cabrera & Ragonese,,Asteraceae,Australia,austraits,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pterocaulon redolens (Willd.) Fern.-Vill.,,Asteraceae,Australia,austraits,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pterocaulon serrulatum (Montrouz.) Guillaumin var. serrulatum,,Asteraceae,Australia,austraits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pterocaulon serrulatum (Montrouz.) Guillaumin,,Asteraceae,Australia,austraits,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pterocaulon serrulatum var. velutinum (Ewart & O.B.Davies) Guillaumin,,Asteraceae,Australia,austraits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pterocaulon sphacelatum (Labill.) Benth. ex F.Muell.,,Asteraceae,Australia,austraits,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pterocaulon sphaeranthoides (DC.) F.Muell.,,Asteraceae,Australia,austraits,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pterocaulon verbascifolium (Benth.) F.Muell.,,Asteraceae,Australia,austraits,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pterochaeta paniculata Steetz,,Asteraceae,Australia,austraits,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pterostylis abrupta D.L.Jones,,Orchidaceae,Australia,austraits,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Pterostylis aciculiformis (Nicholls) M.A.Clem. & D.L.Jones,,Orchidaceae,Australia,austraits,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pterostylis acuminata R.Br.,,Orchidaceae,Australia,austraits,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pterostylis aestiva D.L.Jones,,Orchidaceae,Australia,austraits,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Pterostylis agrestis (D.L.Jones) G.N.Backh.,,Orchidaceae,Australia,austraits,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pterostylis alata (Labill.) Rchb.f.,,Orchidaceae,Australia,austraits,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pterostylis allantoidea R.S.Rogers,,Orchidaceae,Australia,austraits,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pterostylis alpina R.S.Rogers,,Orchidaceae,Australia,austraits,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Pterostylis alveata Garnet,,Orchidaceae,Australia,austraits,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pterostylis aneba D.L.Jones,,Orchidaceae,Australia,austraits,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pterostylis angusta A.S.George,,Orchidaceae,Australia,austraits,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pterostylis aphylla Lindl.,,Orchidaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pterostylis aspera D.L.Jones & M.A.Clem.,,Orchidaceae,Australia,austraits,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pterostylis atrans D.L.Jones,,Orchidaceae,Australia,austraits,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pterostylis baptistii Fitzg.,,Orchidaceae,Australia,austraits,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pterostylis barbata Lindl.,,Orchidaceae,Australia,austraits,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pterostylis basaltica D.L.Jones & M.A.Clem.,,Orchidaceae,Australia,austraits,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Pterostylis bicolor M.A.Clem. & D.L.Jones,,Orchidaceae,Australia,austraits,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pterostylis biseta Blackmore & Clemesha,,Orchidaceae,Australia,austraits,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Pterostylis boormanii Rupp,,Orchidaceae,Australia,austraits,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pterostylis bracteata (D.L.Jones & R.J.Bates) J.M.H.Shaw,,Orchidaceae,Australia,austraits,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pterostylis bryophila D.L.Jones,,Orchidaceae,Australia,austraits,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pterostylis calceolus M.A.Clem.,,Orchidaceae,Australia,austraits,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
